"location","count","latitude","longitude"
5241121,2,41.54878,2.10137
5204407,6,40.52927,-75.39324
5242407,8,30.84631,-93.28905
5303334,24,42.98007,-75.251
5222530,4,29.04441,-95.56911
5296842,5,36.89373,-81.27593
5406872,3,30.91767,-99.78646
5259430,3,42.73553,-94.66915
5209075,5,37.49533,-86.22136
5196230,2,55.67856,12.52216
5208644,1,33.95117,-83.36733
5206217,1,54.32681,-2.74757
5199574,7,39.89674,-79.9745
5529609,1,38.25005,-89.7501
5397478,5,45.75372,21.22571
5236143,1,45.51135,-92.98022
5533016,1,40.60149,-75.39518
5389952,3,40.51287,-76.10439
5255501,6,33.79224,-118.31507
5209337,5,30.53132,-96.69303
5214300,7,40.58526,-105.08442
5243494,10,39.86761,-75.09462
5191047,8,33.64899,-85.58746
5201937,1,50.98906,-1.49989
5298930,2,46.06968,-96.90175
5512740,2,41.11923,-78.76003
5206469,15,34.11612,-118.15035
5214074,3,42.92734,-123.28117
5202169,1,-27.75072,-57.62073
5409301,2,30.39464,-89.36394
5193850,3,50.6279,6.03647
5215109,37,42.46676,-70.94949
5240785,1,-34.06564,151.01266
5427796,1,31.75872,-106.48693
5509404,1,52.73286,-1.10773
5239104,11,43.47056,-87.95065
5228104,1,44.937,1.61
5188456,68,39.68478,-83.92965
5376971,5,38.16894,-86.99
5235483,2,9.30472,-75.39778
5381268,2,34.84063,-85.04273
5200891,2,36.23506,-87.4439
5386550,2,43.64424,-76.08603
5206582,12,38.32686,-122.70721
5198133,1,60.06349,-128.70893
5296396,3,39.29228,-84.618
5421008,1,40.59161,-111.8841
5278996,4,42.46841,-73.81624
5289477,18,32.08514,-98.34199
5588044,1,41.39046,41.41966
5405251,3,33.3654,-93.49518
5241848,1,-27.63278,152.39285
5191642,1,-16.44194,-51.11778
5585462,1,29.12684,15.94772
5197829,7,38.77421,-87.30779
5207583,2,-32.42124,-57.38929
5232560,1,17.15633,-92.18384
5249738,3,38.72367,-85.3694
5263297,2,39.939,-75.25546
5451173,1,38.60394,-89.80732
5193107,2,42.75381,13.9665
5188516,17,36.83484,-81.51484
6104116,1,37.12985,-80.40894
5252945,15,34.25223,-118.28841
5514874,1,25.71051,-108.18125
5195193,9,47.00343,-123.40877
5262794,2,42.93112,-82.66437
5193341,1,65.38333,26.91667
5204454,2,34.70335,-113.61132
5433236,1,33.59094,-86.49082
5227985,5,41.24559,-89.92483
5242802,2,33.53099,-80.57203
5419024,2,36.40784,-90.57983
5206162,25,39.7661,-105.07721
5473663,2,37.12672,-96.18694
5496364,1,40.43981,-76.5983
5220295,2,40.56871,-75.09462
5241898,1,24.71375,-81.09035
6103513,2,45.79496,-88.07207
5198972,14,42.85842,-70.93005
5216475,11,38.04668,-97.34504
5218862,38,29.02832,-81.30312
5202821,8,44.63361,-86.23454
5206535,2,14.60365,-61.07418
5196536,6,40.29229,-79.88171
5517649,1,27.93585,-82.80621
5211140,8,41.31865,-87.20031
5391790,1,41.8526,-72.6437
5217587,16,42.53574,-113.79279
5189407,18,30.36576,-88.55613
5500360,1,-24.72168,152.11401
5287650,7,32.97512,-96.33248
5210081,1,36.72895,68.857
5240779,4,37.57395,-85.73996
5229612,1,45.99734,-121.52814
5600147,1,-33,146
5206852,1,47.35818,-122.12216
5216677,9,41.03343,-74.63849
5219899,10,9.93988,76.26022
5242498,1,-16.46292,145.37144
5201563,1,-30.36002,-66.31399
5426497,1,-33.73333,150.48333
5236463,8,50.46198,-3.52522
6057022,1,53.46726,-1.14261
5240160,4,42.10808,-87.7359
6056124,1,53.82209,-2.40712
5197496,5,30.87751,-84.20214
5230273,2,-28.46064,-62.83472
5194942,1,47.57266,-122.14578
5373163,3,43.91463,-113.61336
5447830,1,-37.68333,142.96667
5191090,2,40.73333,-95.15693
5237129,3,45.16806,-84.91616
5226298,5,46.37941,6.52559
5212877,3,38.40276,-111.64296
5229430,5,39.1612,-80.35203
5218021,1,44.30969,-89.51373
5482658,3,30.08076,-92.67153
5236062,22,36.13968,-120.36015
5254351,2,38.52501,-98.53368
5204880,1,38.44047,-122.71443
5233553,11,41.83003,-71.98749
5196791,27,47.39272,-122.04641
5378060,3,46.07052,-93.66775
5202265,6,33.57733,-96.17831
5251180,10,40.86899,-72.51759
5213275,1,16.55889,-93.97306
5439868,1,36.35278,-109.61789
5240848,3,57.56681,-4.03784
5208212,22,50.08804,14.42076
5228035,1,47.2,22.3
5223617,5,36.58701,-93.96604
5235784,1,49.17003,-123.13683
5197067,8,34.59582,-120.13765
5224210,3,46.44967,-90.18656
5259493,31,36.11986,-80.07365
5395665,4,39.725,-95.50581
5255854,6,33.71567,-83.79879
5193707,6,30.65548,-97.00137
5243717,2,-17.67661,145.1143
5227900,1,50.4945,2.8565
5495916,1,45.61434,6.32052
5223333,16,44.04562,-71.67008
5198920,7,33.41505,-111.54958
5195776,81,42.72613,-87.78285
5232186,5,31.31824,-95.45661
5210643,17,47.7985,-122.49806
5292042,6,33.10067,-86.86416
5197652,13,39.08261,-74.82378
5296492,3,42.51396,-76.3466
5525248,1,34.32427,-88.49116
5204354,11,34.48888,-118.62287
5583594,3,38.83289,-76.95942
5191180,7,34.26843,-85.55691
5194529,184,33.6603,-117.99923
5293427,4,45.37358,-92.88994
5585726,3,38.61557,-95.26775
5246948,6,40.36667,-96.19612
5215754,22,36.87451,-94.87746
5202872,2,41.22815,-72.99149
5392986,2,35.82758,-83.94074
5241013,7,35.43333,139.65
5189747,5,38.72088,-90.29734
5197145,1,40.37254,-89.54732
5230919,5,40.79205,-74.00375
5200990,16,37.7645,-89.33509
5605294,1,41.67364,-88.00173
5190377,57,34.53611,-117.29116
5223026,11,43.0748,-73.154
5271411,5,37.13304,-113.65413
5243524,2,43.19922,-78.57614
5385746,5,38.89761,-76.83025
5451888,1,52.62783,1.29834
5195630,25,39.41955,-76.78025
5415225,5,35.94953,-94.42355
5189475,2,32.78306,-96.80667
5227070,13,40.85343,-73.41151
5290881,6,33.26151,-97.23807
5290689,2,51.45625,-0.97113
5563798,1,36.83559,-99.6304
5532276,1,33.68621,-86.47498
5199511,17,-38.00042,-57.5562
5195304,4,40.3201,-75.61018
5558643,1,41.05454,-74.93212
5225751,8,55.06959,-3.61139
5234156,4,-38.13874,176.24516
5540090,1,29.33389,48.07611
5560557,1,39.98694,-95.14498
5382296,2,37.11843,-82.82683
5389498,2,33.2334,-96.96158
6102911,1,43.93813,-70.90868
5240650,4,-34.77101,137.59576
5501100,1,41.01676,-74.2057
5510060,1,29.4497,77.30959
5208896,16,38.96872,-77.3411
5272987,4,41.65788,-72.36592
5524282,1,40.54538,-74.1657
5451828,1,32.30237,-95.61357
5513367,1,52.83333,-9
5213909,1,46.76678,9.66696
5198887,1,-20.02069,-40.68145
5407167,8,42.60112,-89.63845
5418409,3,41.04009,-75.30574
5192189,2,36.93422,-90.74679
5188172,1,34.00678,-90.05676
5190803,32,38.44957,-78.86892
5205765,3,39.93368,-82.47238
5526889,2,50.63297,3.05858
6103856,1,44.70694,-72.18691
5196842,10,48.46328,-115.88962
5289677,4,40.92284,-81.01898
5261659,4,40.35261,-74.44015
5189149,1,39.78504,-85.76942
5224911,13,53.89333,10.74361
5217098,2,40.82506,-78.35113
5245429,16,47.45065,-122.82737
5490369,1,64.25388,-15.21212
5193809,1,43.89302,-90.99041
5207651,4,47.54037,-122.63625
5269998,4,34.114,-83.43155
5258070,2,44.23949,-76.08578
5207089,10,41.60565,-74.18404
5392726,2,32.71571,-117.16472
5191215,1,-29.4921,153.09689
5236759,3,37.23975,-96.99559
5480811,3,33.68393,-112.13488
5264563,5,41.60565,-73.97153
5259420,4,40.20195,-100.62571
5197283,218,33.30616,-111.84125
5541747,1,41.5117,-87.1792
5436977,1,45.47191,-94.34083
5220656,1,-27.88333,153.13333
5382173,1,26.12231,-80.14338
5397088,8,37.8406,-88.60922
5390370,1,51.55295,0.55962
5191950,7,40.55451,-81.91792
5216065,1,10,8
5251260,1,51.51279,-0.09184
5188600,59,37.30216,-120.48297
5258358,6,40.93958,-123.63144
5205261,13,43.58404,10.55334
5491189,1,29.33939,-89.47672
5272798,10,42.19697,-88.09341
5386068,3,39.44087,-88.59478
5253310,4,33.26707,-93.23933
5289675,2,18.42745,-66.49212
5290078,6,35.29819,-81.01591
5195674,21,36.20773,-119.34734
5233679,8,38.81206,-77.63638
5254500,5,31.35128,-85.34216
5193343,3,51.77058,19.47395
5224804,2,32.82709,-93.84518
5238996,8,40.26924,-79.88977
5250869,11,40.39727,-91.38487
5208999,2,34.07789,-83.56155
6102923,1,41.88003,-88.00784
5221702,2,33.62175,-100.83652
5560932,1,43.48384,-93.91884
5262831,5,42.30425,-73.24816
5211278,1,26.73841,-11.67194
5190449,54,44.27262,-121.17392
5208282,38,52.58547,-2.12296
5219114,4,55.23333,-3.76667
5471445,2,40.11093,-76.7158
5188129,2,40.76078,-111.89105
5502229,1,54.61657,-1.05999
5222427,7,29.72884,-99.76145
5225561,1,53.55,-2.4
5499978,1,47.31272,-93.38215
5252888,1,36.27404,-77.28441
5208211,3,50.04079,7.43891
5191663,7,44.43897,-68.37002
5205379,11,44.80401,20.46513
5222257,18,50.72048,-1.8795
5208278,9,36.27896,-92.59711
5218137,3,45.99644,-68.44614
5240646,2,43.93249,-103.57519
5508119,1,32.08959,-88.22197
5227306,14,41.13701,-77.44693
5228359,1,51.11544,3.96304
5191999,1,19.885,-104.70864
5236851,2,33.73974,-116.41279
5190505,17,40.74427,-73.48207
5264451,5,40.63065,-76.17105
5560663,1,38.36421,20.71848
6103063,1,39.22719,-111.0535
5233785,1,44.3211,38.7073
5231913,28,53.52285,-1.13116
5399241,3,33.81372,-92.41293
5259288,15,29.47498,-81.127
5301717,3,39.16261,-76.62469
5224323,1,34.98033,-101.9188
5203886,1,38.47318,-77.99666
5246242,5,32.79596,-95.45106
5528800,1,36.8312,-83.41685
5471956,3,38.28058,-95.24192
5202785,12,40.48507,-78.72474
5230136,2,42.26613,-89.24122
5261621,13,35.73285,-84.33381
5377675,1,64.15309,-21.99499
5262355,4,40.64301,-111.28074
5412017,1,-46.54186,-68.93593
5373133,4,38.59255,-90.35734
5238803,1,-37.86259,145.02811
5198829,22,41.0037,-76.45495
5238486,1,-28.91152,153.45672
5190660,1,25.84621,-80.15394
5203684,20,34.87905,-76.90133
5411922,3,38.48871,-81.34817
5234769,3,44.97128,-116.28402
5201073,12,40.01499,-105.27055
5237717,3,45.0429,-122.66842
6049160,2,40.94046,-72.68524
5558927,1,39,22
5193872,9,45.51135,-92.98022
5235521,2,43.26034,12.75042
5527039,1,41.64114,-88.44729
5232316,1,-33.96216,151.24796
5519567,1,41.28899,-72.68176
5603502,1,40.4842,-88.99369
5225012,3,50.82369,6.2675
5304155,2,40.45944,-96.51002
5464814,5,35.8928,-106.02308
5230460,23,6.25184,-75.56359
5243665,1,20.60805,-100.33275
5255764,7,20.6274,-87.07987
5534330,1,41.65606,-0.87734
5418053,4,40.29674,-78.44974
5489961,2,39.34506,-83.55297
5226052,1,-8.32744,-77.97293
5383823,5,42.05426,-71.73951
5283976,3,54.32681,-2.74757
5205189,4,47.798,-114.29485
5210405,1,35.5,5.91667
5393966,1,40.62006,-82.51072
5222570,4,47.53167,21.62444
5740052,1,29.38552,-95.48105
6103073,1,38.98223,-94.67079
5412326,2,35.3198,-86.6375
5559091,1,49.42583,-2.59194
5206299,12,-27.44573,153.02994
5395826,10,39.94706,-75.29213
5398287,6,34.13216,-84.30067
5198932,12,41.40204,-74.32432
5227386,3,49,32
5581783,1,31.35083,-116.46333
5377407,23,33.19632,-80.01429
5497374,2,45.40262,-122.80399
5232005,1,31.34934,-88.94005
5226843,25,42.4251,-71.06616
5253728,7,34.77405,-79.46282
5235447,24,40.22928,-74.93683
5533074,2,45.14885,-95.1764
5265299,4,41.54922,-84.14161
5605232,1,39.26674,-81.56151
5402446,2,38.3839,-97.91005
5225839,8,31.12797,-92.06624
5225372,1,41.09838,-83.98467
5439869,2,38.21806,-103.75606
5423604,4,41.55426,-74.4396
5231950,3,29.18968,-98.86253
5521211,1,38.0875,-106.14197
5263366,5,45.78213,11.6131
5199119,1,42.16726,-85.84695
5214532,15,45.39734,-122.26148
5189879,151,46.78327,-92.10658
5290832,3,40.90451,-80.04645
5209891,9,46.89009,-124.10406
5498974,1,32.2687,-107.75864
5217154,4,41.83583,-96.46697
5199363,268,32.72541,-97.32085
5206463,13,45.75,16.08333
5276001,12,32.53265,-93.50406
5221435,3,28.98082,-81.23339
5276033,2,55.12708,-1.50856
5200534,1,38.78394,-90.48123
5200857,146,42.73253,-84.55553
5228865,1,45.44336,-73.24602
5275757,3,34.54426,-91.96903
5264234,5,35.67537,-83.75573
5203978,2,40.70644,-83.92133
5296604,7,38.46039,-75.22074
5412597,4,44.45841,-68.9242
5207489,1,39.76563,-80.87121
5238109,10,43.59119,-71.73675
5192537,1,39.18728,-84.488
5214661,2,35.62664,-120.691
5465244,9,37.91421,-91.90266
5223661,2,39.5506,-90.48012
5272335,1,41.11333,-95.63723
5225450,1,-11.29552,-77.57623
5211202,1,34.60673,132.78543
5303026,6,32.13988,-95.32023
5403584,3,32.7143,-97.1564
5573824,1,-33.45694,-70.64827
5230343,3,34.05223,-118.24368
5402674,2,30.96896,76.52695
5420505,1,38.30318,-77.46054
5212138,1,49.4883,0.8063
5273087,4,35.29807,-111.00625
5293496,3,48.46427,-122.23404
5237710,2,42.93146,-74.62264
5225916,3,37.80847,-25.47466
5476102,2,31.17457,-105.35718
5206121,29,34.06862,-118.02757
5497028,1,56.21406,-2.72839
5241223,8,47.07982,-122.0515
5251321,8,40.76704,-72.99622
5510566,2,26.90403,83.98087
5208592,14,38.18502,-77.65597
5494169,1,11.78687,-86.51416
5218372,1,69.44472,-133.03422
5207495,29,36.59649,-82.18847
5436965,1,35.12124,-81.51592
5527315,1,44.87302,-91.691
5239861,13,42.457,-83.94791
5193520,9,42.10587,-84.24828
5219371,10,35.18592,-86.11221
5216730,3,45.4473,-73.75335
5379967,1,54.21072,-3.272
5190344,2,35.59412,-119.34095
5431387,1,40.72677,-73.74152
5246881,5,35.48951,-97.16364
5522066,1,26.52702,-80.04837
5262343,1,43.99083,6.22328
5303123,2,29.46329,-98.38557
5287426,5,52.41667,0.75
5202135,1,33.93113,-117.54866
5504134,1,8.9398,-79.64038
5201266,46,38.33964,-122.7011
5223356,2,44.0997,-104.62802
5227272,7,34.79922,48.51456
5425571,3,41.63854,-112.07939
5241286,1,43.28096,-2.16722
5226823,1,33.39437,-104.52491
5490262,3,18.01981,-90.88107
5190254,211,27.33643,-82.53065
5241248,3,44.2798,-68.32502
5244553,1,45.59391,12.86973
5211298,45,44.92386,-92.95938
5241865,3,42.46024,14.21021
5235256,1,50.4198,2.78068
5237233,1,35.05247,-118.17396
5253794,3,33.7026,-86.59971
5542583,1,55.95031,-4.92734
5238004,1,32.23459,-97.75531
5402799,1,38.86646,-83.78687
5373741,4,47.02895,-65.50186
5234028,4,39.43705,-76.61969
5524539,1,46.64607,-94.33472
5231161,2,-0.22985,-78.52495
5441630,1,35.26057,-111.94877
5225353,13,52.83333,-9
5404438,2,37.96317,-80.68953
5220448,3,44.89173,-69.14282
5258586,14,29.88519,-93.94233
5203719,4,43.38635,-95.14833
5510809,1,36.74174,-94.39911
5585775,1,37.79052,-114.38943
6056584,1,52.25218,-2.42154
5295876,6,34.01973,-117.95868
5420386,2,35.86347,-81.0473
5228998,1,34.95586,-110.33401
5386648,2,39.20588,-89.40453
5539982,1,47.46879,-87.88844
5212351,15,31.45046,-83.5085
5242976,1,53.5,-2.33333
5225632,1,34.08006,-79.36251
5228119,1,54.5,-6.5
5504897,1,34.7483,-120.51817
5225685,2,42.23056,-97.01782
5211427,1,39.16976,-91.88295
5210737,1,41.55104,-112.11023
5212278,16,42.32002,-89.05816
5218864,14,42.60112,-89.63845
5392373,1,45.05468,-97.3298
5268045,4,41.44644,-86.14806
5188508,51,40.51868,-78.39474
5401494,1,38.5788,-122.57971
5191229,2,39.29588,-85.95083
5210899,32,33.98307,-118.09673
5224718,2,30.79186,-85.67965
5228441,2,38.73222,35.48528
5494452,1,49.48751,16.65997
5242467,1,29.20968,-99.78617
5188402,987,47.60621,-122.33207
5224500,54,51.48,-3.18
5210421,1,47.05317,6.74816
5227867,16,34.80243,-86.97219
5243743,1,-33.10801,151.48706
5190968,13,41.11343,-74.24543
6104023,1,36.22979,-93.10768
5209893,1,46.11548,3.08677
5218275,4,49.30481,10.5931
5189616,19,41.56283,-83.65382
5238185,1,39.26119,-81.6718
5602203,1,35.43333,139.65
5451573,1,41.61672,-86.28986
5500672,1,44.7295,9.9324
5232529,1,55.45668,12.07332
5202782,5,43.69834,-86.36397
5216020,48,36.96134,-120.06072
5214037,9,40.4465,-74.1782
5195301,33,29.02582,-80.927
5235725,3,35.1301,-94.65856
5394963,5,-31.43084,152.90894
5227402,1,32.32917,-117.00528
5382069,3,40.49396,-80.05172
5492080,1,47.65051,9.17504
5532624,1,39.60483,-75.74521
5601613,1,40.83978,-81.62846
5191379,7,42.34593,-71.55229
5198359,42,39.14344,-77.20137
5201940,27,49.26636,-122.95263
5471107,2,47.05893,-0.87974
5253451,5,36.09708,-80.41922
5377242,2,43.02496,-108.3801
5281495,5,39.95412,-112.12022
5197698,6,42.13565,-71.97007
5232084,3,43.25055,-89.50151
5217479,6,37.14645,-94.463
5243815,1,65.009,24.71385
6102737,1,38.96241,-119.9399
5224325,19,32.69596,-97.60225
5203039,11,40.33396,-79.29976
5225204,3,48.10389,9.77056
5746192,1,40.7251,-73.24539
5231713,9,35.37266,-77.43746
6103409,1,43.69535,-71.63063
5212044,12,44.69423,-75.48634
5237065,38,41.18454,-73.13317
5300034,7,31.57184,-85.25049
5190837,3,34.81667,134.7
5215052,18,38.12013,-76.48356
5504029,1,40.72389,19.55611
5193201,60,32.35126,-95.30106
5290453,3,39.87233,-75.33713
5227638,1,35.44951,-97.3967
6102720,1,37.98144,-90.04178
5574627,1,38.80531,-76.8746
5268911,3,29.89576,-89.89784
5210288,1,39.129,-76.6258
5205955,2,33.64697,-117.68922
5199526,11,35.14648,-90.18454
5193716,1,40.94926,-74.15375
5207549,14,38.28122,-80.8526
5217954,2,42.61065,-71.23422
5188957,23,42.58759,-72.59953
5237928,1,47.25,11.33333
5241009,4,38.95817,-76.21023
5214975,2,33.96173,-116.50353
5466023,2,47.27106,-111.70054
6050451,3,38.08007,-75.85347
5517853,1,32.08707,34.88747
6104121,1,36.76114,-103.83413
5241830,9,53.34174,-2.73124
5228240,11,49.76741,-94.48985
5510145,1,45.63221,11.49765
5190718,7,38.96875,-76.8634
5300514,2,39.19335,-93.68772
5573753,1,42.56297,-114.46087
5239737,1,37.257,-94.44439
5212231,3,26.71144,-99.11003
5228786,1,43.25417,-1.84746
5377900,1,22.31667,114.18333
5215472,4,38.22344,-81.53623
5444229,3,41.34867,-80.08228
5231536,4,35.19655,-78.06638
5192467,11,31.69405,-89.13061
5230336,1,-34.52353,-58.47439
5202797,1,38.557,-90.38178
5514184,1,36.09153,-79.36419
5191248,5,48.35972,-107.87428
5209983,16,37.26945,-107.00976
5381841,4,40.08122,-75.08962
5300603,11,39.65788,-77.17443
5222638,2,43.71556,-72.19131
5216478,5,38.71379,-121.46273
5443039,2,43.23751,-87.9787
5287294,4,32.1446,-95.1205
5222569,2,58.51688,-117.13605
5223000,27,36.86561,-87.49117
5565072,1,36.44569,-80.6334
5248010,1,43.08694,-99.09537
5195535,98,45.49818,-122.43148
5497932,2,-26.99056,-48.63472
5492568,4,-34.96658,142.88151
5229702,1,37.36505,-89.01813
5196512,3,39.96783,-84.70912
5503691,1,41.89307,-91.15071
5288831,1,53.67688,-1.35647
5210680,5,44.96663,-92.37436
5212816,1,39.80172,-89.64371
5211659,1,38.83345,-76.95164
5484086,2,33.99871,-86.24526
5382800,2,45.39405,-92.81428
5227613,1,49.36,7.2674
5502064,1,32.82007,-109.59202
5234820,1,-34.45002,150.44572
5218412,14,42.77361,-81.18038
5288398,8,41.82727,-86.36112
5226534,8,34.55267,-77.39718
5221511,15,42.21947,-87.97952
5429529,3,37.86715,-121.63801
5601984,2,32.2504,-101.47874
5217673,10,48.21982,-122.68628
5241682,1,38.81112,-99.26482
5508684,1,51.68333,-3.23333
5198708,7,-10,-55
5239142,4,51.17622,-115.56982
5256580,22,35.97987,-78.50972
5201343,114,-32.70747,26.29564
5221579,2,16.72417,-91.96
5379945,1,45.50884,-73.58781
5524094,1,40.68538,-73.65263
5516712,1,-34.56229,150.82193
5188112,22,53.55073,9.99302
5434693,1,14.64953,120.96788
6048477,1,10.96205,-71.73034
5495608,1,39.32593,-77.71055
5224926,1,47.16667,11.86667
5253375,5,60.71611,-135.05375
5291936,16,39.74394,-84.63662
5226765,4,32.38683,-83.35461
5219915,9,42.17421,-83.17937
5188947,1,39.15278,127.44361
5229368,1,36.76984,31.90215
5223653,19,34.44425,-85.71969
5194909,213,61.21806,-149.90028
5407266,1,41.66667,-96.66586
5282824,5,-2.90055,-79.00453
5585262,1,45.51135,-92.98022
5476037,2,28.91803,-98.54641
5210918,46,32.84727,-117.2742
5372624,2,63.9412,-145.57398
5206072,417,33.68906,-78.88669
5226128,3,43.40785,-73.25955
5261902,5,34.70176,-86.37582
5380923,1,44.00913,-96.10058
5401163,1,28.67,-81.20812
5420566,2,38.11251,-102.95742
5241559,1,54.19594,-3.09626
5490475,1,36.68645,-6.13606
5239460,1,45.81583,13.67306
5216272,15,38.66879,-120.98716
5504493,1,36.29731,-95.99139
5287806,3,39.2992,-87.99253
5204957,2,26.05231,-80.14393
5189291,85,34.69804,-118.13674
5600873,1,54.95297,-1.57152
5191287,30,40.33839,-83.67715
6103754,1,44.16276,-88.89234
5587131,1,31.98459,-86.57859
5222093,1,15.25976,-61.37452
5238559,4,40.67899,-73.67402
5199653,101,33.19587,-117.37948
5214380,1,38.23228,-90.5629
5255259,6,42.31954,-71.64118
5237596,5,40.68066,-74.64544
5539022,1,27.67658,85.31417
5238977,1,50.4516,-3.55785
5204920,1,42.26391,-88.84427
5236789,6,48.50389,-122.23611
5229694,9,45.14025,-89.15234
5375214,3,45.27817,-123.01094
5191063,3,43.72694,-101.98404
5402132,1,45.16719,-91.14931
5293741,610,37.25022,-119.75126
5189732,22,42.57509,-70.93005
5217230,3,-42,174
5588824,1,-19.84361,34.83889
5389451,1,10.65245,-61.38878
5243236,1,-28.55,-64.33333
5220446,9,41.48398,-74.21765
5241505,4,42.67342,-72.82176
5289140,5,36.39309,-105.28501
5242628,1,-2.84022,-41.82881
5196555,42,32.94818,-96.72972
5519041,2,30.2616,-95.83023
5481225,3,-37.80253,144.98872
5205190,1,38.36533,-90.3629
5222522,6,49.24133,-124.8028
5387833,1,37.81724,-96.86225
6103940,1,40.67232,-74.35737
6103946,1,45.52289,-122.98983
6103664,1,42.0597,-93.88023
5440628,1,36.14893,-97.3781
5209135,1,47.62306,4.33694
5219674,5,42.31676,-72.12591
5195543,2,25.71051,-108.18125
5428815,2,33.12818,-91.96124
5491551,1,39.44255,-90.79096
5209094,1,-39.03333,177.36667
5230661,2,37.89949,-89.05202
5227430,13,40.85843,-73.09955
5288142,1,48.40257,-2.57375
5381684,5,32.48074,-80.98039
5524886,1,39.26535,8.47038
5280925,4,30.86017,-100.60093
5188147,1,36.92175,-77.26179
5281212,4,35.17998,-120.73184
5218125,2,52.11285,-4.08039
5376847,6,32.33291,34.85992
5232934,6,37.01869,-7.92716
5266498,8,49.20678,-122.91092
5191071,3,40.51593,-75.55519
5397652,2,36.23264,-80.70812
5208969,11,34.68344,-82.83737
5671831,1,55.16667,-118.80271
5188145,3,39.85699,-84.79329
5413090,2,47.83688,-115.59823
5303412,12,43.26175,-70.86534
5260338,5,45.61344,-123.94291
5503552,1,59.61617,16.55276
5537167,1,-22.73917,-47.33139
5588408,1,47.6439,-105.07498
5248652,4,45.17512,-121.08145
5513391,1,38.06118,-85.70968
5396694,4,41.61704,-72.08452
5233203,1,51.51667,-3.7
5501458,1,39.80732,-77.01137
5444975,4,29.70523,-95.12382
5220332,1,36.13499,-111.23986
5223415,8,56.946,24.10589
5539908,1,42.22487,-121.78167
5222047,1,-33.01667,-71.26667
5219163,2,43.25655,-79.08527
5193333,1,40.85725,-74.99702
5291819,9,31.44989,-98.57088
5501625,1,-23.50528,-47.61417
5198805,10,33.98168,-118.22507
5259152,1,31.52295,-84.8677
5229164,9,34.35288,-82.93209
5234821,1,7.9065,123.5384
5189351,3,16.34056,-93.12361
5234858,1,53.7446,-0.33525
5232614,7,32.36653,-96.10081
5221098,18,33.53115,-111.94265
5240342,2,-33.65249,115.3455
5199019,1,-32.92254,-54.94447
5193549,15,30.34132,-95.08549
5207002,3,41.13649,-73.28345
5225832,2,-33,-69.33333
5380415,1,39.00945,-98.39423
5496771,3,34.05223,-118.24368
5601474,1,-11.04833,-45.19306
5520730,1,-41.22827,174.87019
5507831,1,35.44924,-86.78889
5479999,3,45.43338,-73.16585
5201348,38,45.30012,-122.97316
5217093,2,32.76783,-117.02308
5265458,3,38.05242,-122.21302
5213021,3,-36.38047,145.39867
5281005,2,38.28058,-95.24192
5199336,16,35.89682,-77.5358
5256126,2,51.47566,0.32521
5500788,3,14.17025,121.24181
5204977,1,-32.83333,138.7
5509863,1,54.61667,9.36667
5225274,1,48.8833,8.33333
5581537,3,39.40145,-83.18074
5188764,35,33.42513,-94.04769
5203569,1,47.75427,-122.16346
5226347,17,39.80729,-82.07125
5267687,3,35.22453,-90.78678
5492081,1,21.49636,-157.85188
5217859,3,39.74226,-92.47269
5231678,9,39.87734,-75.06462
5191874,6,53.34061,-1.28162
5216760,1,52.34251,-3.04708
5397764,5,39.02628,-122.67193
5240993,1,30.61686,-89.65256
5191048,7,50.1436,-96.88452
5294680,2,44.76905,-117.16851
5219109,16,35.05371,-94.62356
5416366,1,33.74585,-117.82617
5296417,6,44.43113,-84.02583
5237474,13,40.76843,-74.14542
5236460,3,52.31939,-0.17509
5224841,9,38.70734,-77.02303
5209375,55,48.29316,-122.64322
5278048,4,41.74177,-70.45169
5246574,4,38.2029,-75.69243
5230092,3,38.51946,-95.9586
5214010,12,43.09257,-75.65129
5219664,1,38.8814,-94.81913
5388802,4,39.03843,-80.46731
5190593,376,40.76078,-111.89105
5189013,434,37.33939,-121.89496
5192673,1,47.49273,-112.39225
5292800,2,39.37089,-84.21327
5245545,2,41.48332,-93.76244
5249302,6,54.54897,-3.58412
5191268,7,38.36065,-81.73735
5229668,31,33.77974,-116.46529
5388126,2,38.3488,-122.51081
5384262,6,45.57274,-93.22439
5372234,2,39.02173,-84.43994
5212007,1,-31.04837,-59.08435
5207824,2,34.29288,-91.3379
5371918,2,-34.18307,22.14605
5294989,9,38.92219,-111.93409
5274791,2,46.09454,-64.7965
5204328,3,35.48942,-120.67073
5396476,2,42.08721,-95.0461
5198363,1,-20.23843,-43.78016
5192288,1,37.31403,-80.70374
5390626,1,35.44064,-93.38796
5542255,1,44.35049,1.67183
5389707,1,40.71427,-74.00597
5234434,9,41.62172,-83.7116
6103516,1,35.95177,-95.65081
5227698,8,42.36954,-71.94813
5241216,1,40.29452,-78.72113
5371299,2,44.77457,-122.61509
5283092,2,43.50524,-92.94408
5210803,1,34.39888,-119.51846
5191055,58,40.75839,-82.51545
6103656,1,38.17781,-94.71135
5294902,6,49.24694,-2.1375
5234497,1,51.11879,3.23095
5414330,2,45.99413,-95.97672
5295086,9,46.48572,30.74383
5232117,11,33.01457,-97.09696
5234408,7,31.13517,-99.33506
5226807,4,52.83333,-2
5226380,21,40.49927,-74.39904
5237125,2,-26.18979,152.66499
5190920,1,36.83264,-78.73334
5272996,2,40.49059,-87.0964
5511126,1,50.31144,12.32951
5438334,2,33.70288,-85.18328
